model,dim_reduction_algorithm,n_dimensions,count_evidence,include_absent_evidence,n_most_frequent,mean_train_score,mean_test_score
DummyClassifier(),,,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),,,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),,,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),,,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,10,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,10,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,10,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,10,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,50,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,50,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,50,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,50,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,100,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,100,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,100,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,100,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,250,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,250,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,250,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,250,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),PCA,,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,10,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,10,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,10,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,10,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,50,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,50,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,50,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,50,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,100,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,100,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,100,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,100,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,250,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,250,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,250,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),TruncatedSVD,250,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,10,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,10,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,10,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,10,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,50,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,50,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,50,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,50,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,100,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,100,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,100,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),Isomap,100,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,10,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,10,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,10,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,10,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,50,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,50,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,50,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,50,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,100,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,100,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,100,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,100,True,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,250,False,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,250,False,True,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,250,True,False,,0.1608583421247559,0.16086486486486487
DummyClassifier(),LocallyLinearEmbedding,250,True,True,,0.1608583421247559,0.16086486486486487
KNeighborsClassifier(),,,False,False,,0.6005297299723912,0.3270990990990991
KNeighborsClassifier(),,,False,True,,0.5831294471504568,0.3082162162162162
KNeighborsClassifier(),,,True,False,,0.6099167246526453,0.3298018018018018
KNeighborsClassifier(),,,True,True,,0.6052524073533704,0.32165765765765764
KNeighborsClassifier(),PCA,10,False,False,,0.48392404210904355,0.20100900900900903
KNeighborsClassifier(),PCA,10,False,True,,0.46180332652465717,0.1877117117117117
KNeighborsClassifier(),PCA,10,True,False,,0.4785481807366837,0.21445045045045044
KNeighborsClassifier(),PCA,10,True,True,,0.4577854593611816,0.20918918918918922
KNeighborsClassifier(),PCA,50,False,False,,0.6005005499315391,0.2653693693693694
KNeighborsClassifier(),PCA,50,False,True,,0.5830957778725506,0.23837837837837839
KNeighborsClassifier(),PCA,50,True,False,,0.5938115867208368,0.26803603603603604
KNeighborsClassifier(),PCA,50,True,True,,0.5804403941550134,0.23574774774774773
KNeighborsClassifier(),PCA,100,False,False,,0.6434176561693341,0.26810810810810815
KNeighborsClassifier(),PCA,100,False,True,,0.5897937195573613,0.24396396396396397
KNeighborsClassifier(),PCA,100,True,False,,0.6320127494332338,0.27084684684684684
KNeighborsClassifier(),PCA,100,True,True,,0.5904536374043232,0.24652252252252255
KNeighborsClassifier(),PCA,250,False,False,,0.5911315121995017,0.3163963963963964
KNeighborsClassifier(),PCA,250,False,True,,0.5757266952481426,0.3135495495495496
KNeighborsClassifier(),PCA,250,True,False,,0.6052187380754641,0.3163963963963964
KNeighborsClassifier(),PCA,250,True,True,,0.5911562030032995,0.32154954954954956
KNeighborsClassifier(),PCA,,False,False,,0.5971740252744047,0.3270990990990991
KNeighborsClassifier(),PCA,,False,True,,0.5804516172476487,0.3082162162162162
KNeighborsClassifier(),PCA,,True,False,,0.6099167246526453,0.32709909909909907
KNeighborsClassifier(),PCA,,True,True,,0.601903436510965,0.32165765765765764
KNeighborsClassifier(),TruncatedSVD,10,False,False,,0.48391730825346235,0.20367567567567568
KNeighborsClassifier(),TruncatedSVD,10,False,True,,0.4557787703979709,0.18774774774774777
KNeighborsClassifier(),TruncatedSVD,10,True,False,,0.4745392920473165,0.20381981981981984
KNeighborsClassifier(),TruncatedSVD,10,True,True,,0.4551143633139548,0.19585585585585588
KNeighborsClassifier(),TruncatedSVD,50,False,False,,0.5837556957195125,0.2573693693693694
KNeighborsClassifier(),TruncatedSVD,50,False,True,,0.5763933469506857,0.22504504504504505
KNeighborsClassifier(),TruncatedSVD,50,True,False,,0.5871226235101344,0.2894774774774775
KNeighborsClassifier(),TruncatedSVD,50,True,True,,0.5723867028798456,0.23311711711711713
KNeighborsClassifier(),TruncatedSVD,100,False,False,,0.6347085362842584,0.2761441441441441
KNeighborsClassifier(),TruncatedSVD,100,False,True,,0.5884312361114229,0.25192792792792795
KNeighborsClassifier(),TruncatedSVD,100,True,False,,0.6373639200017956,0.28944144144144146
KNeighborsClassifier(),TruncatedSVD,100,True,True,,0.5937824066799846,0.24933333333333332
KNeighborsClassifier(),TruncatedSVD,250,False,False,,0.5911270229624476,0.311027027027027
KNeighborsClassifier(),TruncatedSVD,250,False,True,,0.5710376871450696,0.31351351351351353
KNeighborsClassifier(),TruncatedSVD,250,True,False,,0.6078988125967991,0.3190630630630631
KNeighborsClassifier(),TruncatedSVD,250,True,True,,0.5931651365850373,0.32154954954954956
KNeighborsClassifier(),Isomap,10,False,False,,0.41552153711476736,0.14756756756756756
KNeighborsClassifier(),Isomap,10,False,True,,0.4329801800184058,0.1714954954954955
KNeighborsClassifier(),Isomap,10,True,False,,0.43698457947071895,0.19845045045045046
KNeighborsClassifier(),Isomap,10,True,True,,0.44032232722048886,0.18234234234234237
KNeighborsClassifier(),Isomap,50,False,False,,0.5509326389980023,0.20378378378378378
KNeighborsClassifier(),Isomap,50,False,True,,0.5294673520235236,0.21700900900900902
KNeighborsClassifier(),Isomap,50,True,False,,0.5475881573926511,0.2171891891891892
KNeighborsClassifier(),Isomap,50,True,True,,0.5314897533164238,0.23311711711711713
KNeighborsClassifier(),Isomap,100,False,False,,0.5891136001436555,0.2547387387387387
KNeighborsClassifier(),Isomap,100,False,True,,0.5804246818253238,0.2465945945945946
KNeighborsClassifier(),Isomap,100,True,False,,0.5817534959933559,0.26291891891891894
KNeighborsClassifier(),Isomap,100,True,True,,0.5730488653453345,0.28936936936936936
KNeighborsClassifier(),LocallyLinearEmbedding,10,False,False,,0.4765482256290544,0.2251891891891892
KNeighborsClassifier(),LocallyLinearEmbedding,10,False,True,,0.4798904626158785,0.2276036036036036
KNeighborsClassifier(),LocallyLinearEmbedding,10,True,False,,0.4959911113106328,0.209009009009009
KNeighborsClassifier(),LocallyLinearEmbedding,10,True,True,,0.5066867185921753,0.21960360360360362
KNeighborsClassifier(),LocallyLinearEmbedding,50,False,False,,0.5891136001436555,0.2839279279279279
KNeighborsClassifier(),LocallyLinearEmbedding,50,False,True,,0.5931606473479831,0.27581981981981984
KNeighborsClassifier(),LocallyLinearEmbedding,50,True,False,,0.5857758523938857,0.27866666666666673
KNeighborsClassifier(),LocallyLinearEmbedding,50,True,True,,0.5965387982312407,0.3055135135135135
KNeighborsClassifier(),LocallyLinearEmbedding,100,False,False,,0.6045431078988126,0.24908108108108112
KNeighborsClassifier(),LocallyLinearEmbedding,100,False,True,,0.6260128841103455,0.31066666666666665
KNeighborsClassifier(),LocallyLinearEmbedding,100,True,False,,0.6273596552265943,0.27063063063063064
KNeighborsClassifier(),LocallyLinearEmbedding,100,True,True,,0.6260128841103455,0.3269189189189189
KNeighborsClassifier(),LocallyLinearEmbedding,250,False,False,,0.35806828129559387,0.15254054054054053
KNeighborsClassifier(),LocallyLinearEmbedding,250,False,True,,0.44974972503423044,0.23329729729729726
KNeighborsClassifier(),LocallyLinearEmbedding,250,True,False,,0.3453368050099886,0.14990990990990993
KNeighborsClassifier(),LocallyLinearEmbedding,250,True,True,,0.46115238715180357,0.24666666666666667
DecisionTreeClassifier(),,,False,False,,1.0,0.34821621621621623
DecisionTreeClassifier(),,,False,True,,1.0,0.32151351351351354
DecisionTreeClassifier(),,,True,False,,1.0,0.32699099099099094
DecisionTreeClassifier(),,,True,True,,1.0,0.30547747747747744
DecisionTreeClassifier(),PCA,10,False,False,,1.0,0.21981981981981985
DecisionTreeClassifier(),PCA,10,False,True,,1.0,0.16627027027027028
DecisionTreeClassifier(),PCA,10,True,False,,1.0,0.22781981981981986
DecisionTreeClassifier(),PCA,10,True,True,,1.0,0.20115315315315313
DecisionTreeClassifier(),PCA,50,False,False,,1.0,0.25722522522522523
DecisionTreeClassifier(),PCA,50,False,True,,1.0,0.20648648648648651
DecisionTreeClassifier(),PCA,50,True,False,,1.0,0.2893693693693694
DecisionTreeClassifier(),PCA,50,True,True,,1.0,0.19567567567567568
DecisionTreeClassifier(),PCA,100,False,False,,1.0,0.22255855855855855
DecisionTreeClassifier(),PCA,100,False,True,,1.0,0.1985945945945946
DecisionTreeClassifier(),PCA,100,True,False,,1.0,0.251963963963964
DecisionTreeClassifier(),PCA,100,True,True,,1.0,0.20918918918918922
DecisionTreeClassifier(),PCA,250,False,False,,1.0,0.21981981981981985
DecisionTreeClassifier(),PCA,250,False,True,,1.0,0.16363963963963965
DecisionTreeClassifier(),PCA,250,True,False,,1.0,0.26803603603603604
DecisionTreeClassifier(),PCA,250,True,True,,1.0,0.21163963963963967
DecisionTreeClassifier(),PCA,,False,False,,1.0,0.209009009009009
DecisionTreeClassifier(),PCA,,False,True,,1.0,0.16353153153153152
DecisionTreeClassifier(),PCA,,True,False,,1.0,0.2116756756756757
DecisionTreeClassifier(),PCA,,True,True,,1.0,0.17945945945945946
DecisionTreeClassifier(),TruncatedSVD,10,False,False,,1.0,0.21185585585585587
DecisionTreeClassifier(),TruncatedSVD,10,False,True,,1.0,0.16356756756756757
DecisionTreeClassifier(),TruncatedSVD,10,True,False,,1.0,0.17430630630630634
DecisionTreeClassifier(),TruncatedSVD,10,True,True,,1.0,0.17704504504504506
DecisionTreeClassifier(),TruncatedSVD,50,False,False,,1.0,0.24403603603603602
DecisionTreeClassifier(),TruncatedSVD,50,False,True,,1.0,0.20915315315315314
DecisionTreeClassifier(),TruncatedSVD,50,True,False,,1.0,0.2521801801801802
DecisionTreeClassifier(),TruncatedSVD,50,True,True,,1.0,0.1714954954954955
DecisionTreeClassifier(),TruncatedSVD,100,False,False,,1.0,0.23045045045045046
DecisionTreeClassifier(),TruncatedSVD,100,False,True,,1.0,0.21729729729729735
DecisionTreeClassifier(),TruncatedSVD,100,True,False,,1.0,0.24403603603603602
DecisionTreeClassifier(),TruncatedSVD,100,True,True,,1.0,0.19308108108108107
DecisionTreeClassifier(),TruncatedSVD,250,False,False,,1.0,0.1929009009009009
DecisionTreeClassifier(),TruncatedSVD,250,False,True,,1.0,0.21466666666666664
DecisionTreeClassifier(),TruncatedSVD,250,True,False,,1.0,0.21174774774774777
DecisionTreeClassifier(),TruncatedSVD,250,True,True,,1.0,0.14994594594594596
DecisionTreeClassifier(),Isomap,10,False,False,,1.0,0.12327927927927929
DecisionTreeClassifier(),Isomap,10,False,True,,1.0,0.1285045045045045
DecisionTreeClassifier(),Isomap,10,True,False,,0.9993311036789297,0.16360360360360363
DecisionTreeClassifier(),Isomap,10,True,True,,1.0,0.13675675675675675
DecisionTreeClassifier(),Isomap,50,False,False,,0.9993311036789297,0.14738738738738738
DecisionTreeClassifier(),Isomap,50,False,True,,1.0,0.1340900900900901
DecisionTreeClassifier(),Isomap,50,True,False,,0.9993311036789297,0.15549549549549552
DecisionTreeClassifier(),Isomap,50,True,True,,1.0,0.15286486486486486
DecisionTreeClassifier(),Isomap,100,False,False,,0.9993288590604028,0.12338738738738739
DecisionTreeClassifier(),Isomap,100,False,True,,1.0,0.16349549549549552
DecisionTreeClassifier(),Isomap,100,True,False,,1.0,0.15823423423423424
DecisionTreeClassifier(),Isomap,100,True,True,,1.0,0.13401801801801802
DecisionTreeClassifier(),LocallyLinearEmbedding,10,False,False,,0.9906197391753272,0.21423423423423427
DecisionTreeClassifier(),LocallyLinearEmbedding,10,False,True,,0.990615249938273,0.1850810810810811
DecisionTreeClassifier(),LocallyLinearEmbedding,10,True,False,,0.9953109918969272,0.20641441441441444
DecisionTreeClassifier(),LocallyLinearEmbedding,10,True,True,,0.9939687100177323,0.17963963963963966
DecisionTreeClassifier(),LocallyLinearEmbedding,50,False,False,,0.9946331171017485,0.2332972972972973
DecisionTreeClassifier(),LocallyLinearEmbedding,50,False,True,,0.9892774572961326,0.23592792792792797
DecisionTreeClassifier(),LocallyLinearEmbedding,50,True,False,,0.9886063163565353,0.2196756756756757
DecisionTreeClassifier(),LocallyLinearEmbedding,50,True,True,,0.9932975690781353,0.236
DecisionTreeClassifier(),LocallyLinearEmbedding,100,False,False,,0.9932975690781352,0.19545945945945947
DecisionTreeClassifier(),LocallyLinearEmbedding,100,False,True,,0.9959776435994702,0.22252252252252255
DecisionTreeClassifier(),LocallyLinearEmbedding,100,True,False,,0.9933065475522435,0.19841441441441443
DecisionTreeClassifier(),LocallyLinearEmbedding,100,True,True,,0.990615249938273,0.23055855855855856
DecisionTreeClassifier(),LocallyLinearEmbedding,250,False,False,,0.9879284415613567,0.21974774774774777
DecisionTreeClassifier(),LocallyLinearEmbedding,250,False,True,,0.9926286727570648,0.21181981981981984
DecisionTreeClassifier(),LocallyLinearEmbedding,250,True,False,,0.9906174945568,0.21171171171171171
DecisionTreeClassifier(),LocallyLinearEmbedding,250,True,True,,0.9906197391753272,0.22803603603603606
LogisticRegression(),,,False,False,,0.9832416780768108,0.5198198198198198
LogisticRegression(),,,False,True,,0.9966487845390676,0.46075675675675676
LogisticRegression(),,,True,False,,0.9865951381562704,0.5170810810810811
LogisticRegression(),,,True,True,,0.9966487845390676,0.4580900900900901
LogisticRegression(),PCA,10,False,False,,0.3866916567529348,0.29192792792792793
LogisticRegression(),PCA,10,False,True,,0.3840160714686539,0.2571891891891892
LogisticRegression(),PCA,10,True,False,,0.38870507957172673,0.2812252252252252
LogisticRegression(),PCA,10,True,True,,0.37933379722116223,0.25185585585585585
LogisticRegression(),PCA,50,False,False,,0.7285088999124599,0.4340900900900901
LogisticRegression(),PCA,50,False,True,,0.7057484680478552,0.3697657657657657
LogisticRegression(),PCA,50,True,False,,0.7291957531817468,0.4287207207207208
LogisticRegression(),PCA,50,True,True,,0.7050728378712037,0.3537297297297297
LogisticRegression(),PCA,100,False,False,,0.870631411191668,0.5037837837837837
LogisticRegression(),PCA,100,False,True,,0.8820452964018765,0.4287927927927928
LogisticRegression(),PCA,100,True,False,,0.8739848712711276,0.4957837837837838
LogisticRegression(),PCA,100,True,True,,0.8833785998069628,0.4315675675675676
LogisticRegression(),PCA,250,False,False,,0.979221566294808,0.5331531531531531
LogisticRegression(),PCA,250,False,True,,0.9946376063388026,0.46349549549549546
LogisticRegression(),PCA,250,True,False,,0.9805638481740029,0.5304504504504505
LogisticRegression(),PCA,250,True,True,,0.9946376063388026,0.4554594594594595
LogisticRegression(),PCA,,False,False,,0.9832416780768108,0.5198198198198198
LogisticRegression(),PCA,,False,True,,0.9966487845390676,0.46075675675675676
LogisticRegression(),PCA,,True,False,,0.9865951381562704,0.5197837837837838
LogisticRegression(),PCA,,True,True,,0.9966487845390676,0.4580900900900901
LogisticRegression(),TruncatedSVD,10,False,False,,0.3880316940136024,0.29729729729729726
LogisticRegression(),TruncatedSVD,10,False,True,,0.3806738344818298,0.25722522522522523
LogisticRegression(),TruncatedSVD,10,True,False,,0.3746290767883998,0.2651891891891892
LogisticRegression(),TruncatedSVD,10,True,True,,0.37933604183968933,0.24655855855855857
LogisticRegression(),TruncatedSVD,50,False,False,,0.7305357904424143,0.4288288288288289
LogisticRegression(),TruncatedSVD,50,False,True,,0.7017261116473256,0.36439639639639637
LogisticRegression(),TruncatedSVD,50,True,False,,0.7345581468429441,0.42342342342342343
LogisticRegression(),TruncatedSVD,50,True,True,,0.707757401629593,0.36439639639639637
LogisticRegression(),TruncatedSVD,100,False,False,,0.8813539538955354,0.5091891891891892
LogisticRegression(),TruncatedSVD,100,False,True,,0.8827029696303113,0.4315675675675676
LogisticRegression(),TruncatedSVD,100,True,False,,0.8827029696303113,0.5037837837837837
LogisticRegression(),TruncatedSVD,100,True,True,,0.8813651769881709,0.42623423423423423
LogisticRegression(),TruncatedSVD,250,False,False,,0.979221566294808,0.5358558558558558
LogisticRegression(),TruncatedSVD,250,False,True,,0.9946376063388026,0.46879279279279273
LogisticRegression(),TruncatedSVD,250,True,False,,0.981232744495073,0.5277837837837838
LogisticRegression(),TruncatedSVD,250,True,True,,0.9939664653992054,0.45009009009009004
LogisticRegression(),Isomap,10,False,False,,0.3411236560346569,0.19019819819819822
LogisticRegression(),Isomap,10,False,True,,0.3699580256335436,0.20374774774774776
LogisticRegression(),Isomap,10,True,False,,0.36189311126574036,0.2196036036036036
LogisticRegression(),Isomap,10,True,True,,0.3866939013714619,0.2037117117117117
LogisticRegression(),Isomap,50,False,False,,0.7888779151983121,0.2892972972972973
LogisticRegression(),Isomap,50,False,True,,0.8337927319252094,0.3026666666666667
LogisticRegression(),Isomap,50,True,False,,0.8143745370474289,0.29185585585585583
LogisticRegression(),Isomap,50,True,True,,0.8653004421898498,0.32418018018018013
LogisticRegression(),Isomap,100,False,False,,0.9584453772081435,0.3564324324324325
LogisticRegression(),Isomap,100,False,True,,0.9705146910282597,0.3591351351351352
LogisticRegression(),Isomap,100,True,False,,0.9792238109133352,0.3727207207207207
LogisticRegression(),Isomap,100,True,True,,0.9866018720118517,0.38598198198198197
LogisticRegression(),LocallyLinearEmbedding,10,False,False,,0.18096787950887747,0.16086486486486487
LogisticRegression(),LocallyLinearEmbedding,10,False,True,,0.18833247289623128,0.16353153153153152
LogisticRegression(),LocallyLinearEmbedding,10,True,False,,0.18431909496980986,0.16353153153153155
LogisticRegression(),LocallyLinearEmbedding,10,True,True,,0.19503265919956903,0.16353153153153152
LogisticRegression(),LocallyLinearEmbedding,50,False,False,,0.255368005207515,0.1795675675675676
LogisticRegression(),LocallyLinearEmbedding,50,False,True,,0.2620816592220152,0.1849009009009009
LogisticRegression(),LocallyLinearEmbedding,50,True,False,,0.2560346569100581,0.18223423423423424
LogisticRegression(),LocallyLinearEmbedding,50,True,True,,0.2654194069717851,0.1849009009009009
LogisticRegression(),LocallyLinearEmbedding,100,False,False,,0.3284168705528495,0.18223423423423424
LogisticRegression(),LocallyLinearEmbedding,100,False,True,,0.33780610985163073,0.1929009009009009
LogisticRegression(),LocallyLinearEmbedding,100,True,False,,0.32439900338937394,0.1876036036036036
LogisticRegression(),LocallyLinearEmbedding,100,True,True,,0.3311036789297659,0.19019819819819822
LogisticRegression(),LocallyLinearEmbedding,250,False,False,,0.46649233462773,0.209009009009009
LogisticRegression(),LocallyLinearEmbedding,250,False,True,,0.48189715157908913,0.201009009009009
LogisticRegression(),LocallyLinearEmbedding,250,True,False,,0.47452582433615415,0.20367567567567568
LogisticRegression(),LocallyLinearEmbedding,250,True,True,,0.47454153666584364,0.19830630630630633
LinearSVC(),,,False,False,,1.0,0.552036036036036
LinearSVC(),,,False,True,,1.0,0.4796396396396396
LinearSVC(),,,True,False,,1.0,0.5519639639639639
LinearSVC(),,,True,True,,1.0,0.47160360360360354
LinearSVC(),PCA,10,False,False,,0.431604228861305,0.31610810810810813
LinearSVC(),PCA,10,False,True,,0.3833628874772732,0.28403603603603605
LinearSVC(),PCA,10,True,False,,0.4282530134003726,0.30807207207207205
LinearSVC(),PCA,10,True,True,,0.38940315593364905,0.2465225225225225
LinearSVC(),PCA,50,False,False,,0.8518484433570513,0.4689009009009009
LinearSVC(),PCA,50,False,True,,0.8170142084352765,0.37250450450450445
LinearSVC(),PCA,50,True,False,,0.8645978765908735,0.46360360360360364
LinearSVC(),PCA,50,True,True,,0.8491930596395143,0.35383783783783784
LinearSVC(),PCA,100,False,False,,0.9718435051962919,0.5117117117117116
LinearSVC(),PCA,100,False,True,,0.9731880316940137,0.4180180180180181
LinearSVC(),PCA,100,True,False,,0.9751992098942784,0.517009009009009
